Shape,Orientation,WWR,Shading_depth,GlzU_Val,Wall_Mtrl,Wall_Thickness,Wall_Conductivity,Wall_Density,ExWall_SHC,ThermalLoads,Cooling Loads,Heating Loads
LShape,92.7650590069,0.412274247833,0.00215212198501,0.794204480132,Concrete,0.185639696099,0.972337232563,1973.9072774,1095.50993574,336.102048,244.039339,92.062709
LShape,91.2307853627,0.398426237636,0.141178146507,0.789248924945,str_TIP_Insulation,0.0941372558203,0.0509649127686,10.4735423168,790.638920892,298.686524,220.669203,78.01732
LShape,84.096635302,0.39535991552,0.158114095584,0.787678846754,Concrete,0.167651173017,1.26492453086,1979.02494611,839.567408893,352.379527,256.071043,96.308484
LShape,86.8558832997,0.409282852084,0.135673396708,0.8004396988,Brick,0.16311042056,0.68223149833,1769.5205531,760.730554296,335.883851,243.167501,92.716351
LShape,88.1572675476,0.408638887076,0.300599016317,0.808050936319,str_TIP_Insulation,0.0845269741542,0.0503328604689,11.3393273541,799.693378545,302.389504,222.485625,79.903879
LShape,91.5212722456,0.408485669145,0.274005742085,0.80370660864,Brick,0.155267362204,0.824102347491,1710.00394226,789.711565388,342.563982,245.607419,96.956563
LShape,84.585761618,0.397398439606,0.428223460761,0.787761393049,str_TIP_Insulation,0.0884282949615,0.0444902435964,11.3956604875,834.741213644,297.656758,220.062886,77.593872
LShape,91.3211100446,0.407034901773,0.448433583545,0.814967218425,Concrete,0.216781588708,1.08636485095,2023.04912815,904.227565656,334.465271,240.224191,94.24108
LShape,86.726218817,0.396452055714,0.449272235506,0.780585538536,Brick,0.138751669779,1.08016720131,2161.53528329,770.095609505,352.119535,252.837892,99.281642
LShape,92.5904803687,0.487404679514,0.0,0.799905522106,str_TIP_Insulation,0.0811581194351,0.0394994417305,11.2384831259,829.872783258,311.695384,228.678798,83.016586
LShape,83.734524581,0.510989955178,0.00363091053499,0.796283210692,Concrete,0.207309699552,1.18846157214,2007.89118902,1032.53761786,344.933345,248.034663,96.898682
LShape,89.3262884062,0.513222988328,0.00315366851906,0.798544865657,Brick,0.163245113537,0.189633555321,1368.21009905,856.941471444,316.281243,229.310732,86.970511
LShape,91.5320541485,0.509269604918,0.164753690654,0.811998329118,str_TIP_Insulation,0.0847799897283,0.0442924994658,10.773738137,808.634784032,317.168795,232.190107,84.978688
LShape,92.2732931243,0.510400903392,0.176459536594,0.80668617549,Concrete,0.2093919671,1.18780074672,2017.32719291,1002.65407726,346.219649,249.233984,96.985665
LShape,84.0702827352,0.494778475756,0.145745587126,0.810992829029,Brick,0.12644462234,0.645147981579,1640.99903024,853.48713784,350.88191,251.691952,99.189957
LShape,91.2783411268,0.485855229051,0.296890945762,0.811839154924,Concrete,0.144494451503,1.07397474842,2041.64034514,920.172364715,358.872741,260.69753,98.175211
LShape,90.3629205216,0.485669241441,0.453324795718,0.793787776309,str_TIP_Insulation,0.0958442544801,0.0486834309881,10.0297216839,841.533648632,310.398576,227.112507,83.286068
LShape,90.8878481063,0.503581748935,0.443671827464,0.797395451743,Concrete,0.206844133033,1.20790544264,2008.21773672,1096.72262004,341.065478,242.964061,98.101417
LShape,88.334840896,0.482776073413,0.450014097193,0.800991621213,Brick,0.163115434207,0.416567322936,1883.06908274,783.84025294,326.460515,235.382478,91.078037
LShape,117.984107972,0.103684050128,0.00372288536996,0.79634871959,str_TIP_Insulation,0.0949131076915,0.0504294336449,11.4072731774,819.150220884,242.03415,178.866196,63.167954
LShape,114.75667851,0.0891117925084,0.0,0.789071225536,Concrete,0.202640590449,1.11966344494,1979.0208507,1075.65990232,308.095625,216.498228,91.597397
LShape,116.280561983,0.0901586344541,0.00453655987476,0.804412203941,Brick,0.147480081754,0.684888200532,1998.66412578,881.72353109,307.038111,217.926567,89.111544
LShape,120.841509683,0.10326528842,0.1573692091,0.810224786446,str_TIP_Insulation,0.0843296323891,0.0398117230423,11.88652784,818.535867435,237.36621,174.37564,62.99057
LShape,124.007424346,0.0820102224071,0.142644580032,0.785026945655,Concrete,0.196352743368,1.21633932941,1949.44826806,974.784670636,310.8785,216.093716,94.784784
LShape,120.194928352,0.0953192302561,0.15273210558,0.798101329867,Brick,0.126725601355,1.48090715879,1910.46817097,818.978031224,357.26125,252.20895,105.0523
LShape,119.177712957,0.101012050329,0.293766161856,0.789013181992,Brick,0.177881315207,1.4982515308,1404.27197757,805.414547006,346.547021,247.687644,98.859377
LShape,122.781543532,0.0950927728589,0.435714874395,0.810764907137,Concrete,0.185421445308,1.1650110342,2030.99205158,1183.40172833,316.759129,225.207279,91.55185
LShape,119.318010948,0.0846272282793,0.446990626909,0.806574603374,Brick,0.14559936965,0.625570505556,1432.0496204,942.689181186,311.206459,223.157942,88.048517
LShape,120.022549695,0.192814918298,0.0126182720062,0.785929891468,Concrete,0.224942744908,1.10217941015,2030.94538879,986.161549244,313.926505,223.365636,90.560869
LShape,116.377812181,0.198455196186,0.0221872687823,0.815325011373,Brick,0.143722735076,0.980800305201,1721.31293845,805.356449644,342.704829,244.113145,98.591684
LShape,121.866297107,0.197514597147,0.166324858751,0.804350563117,str_TIP_Insulation,0.0907631095655,0.0491616392558,12.441753738,793.322428416,259.684234,190.565277,69.118956
LShape,118.929071579,0.201787915818,0.140450559972,0.800433289705,Concrete,0.175411473106,1.06746024953,2031.17803495,978.110290681,322.624432,227.491649,95.132783
LShape,117.585144049,0.192413283062,0.142188643778,0.808622789859,Brick,0.155991495023,1.07142282867,1545.26967739,655.767031412,339.133511,236.194005,102.939506
LShape,122.333012113,0.208305538068,0.298180210982,0.792299978849,str_TIP_Insulation,0.0983683039203,0.0467594114573,11.0486533319,807.565334771,260.948855,192.922905,68.025951
LShape,123.665130071,0.206449401967,0.447706155742,0.805472079645,str_TIP_Insulation,0.0907762538652,0.046626253391,10.6870872396,805.748097911,262.058075,193.2535,68.804575
LShape,121.424680152,0.197381065855,0.454263918961,0.796982225944,Brick,0.172058354374,0.912989467177,1709.65668793,672.00765772,324.448237,228.730255,95.717982
LShape,119.756056815,0.301517697645,0.0168094421192,0.790623635404,str_TIP_Insulation,0.0926680127436,0.0452382686387,11.7024415174,816.914446197,279.647586,206.684684,72.962903
LShape,123.469773396,0.307026532036,0.000575407506252,0.81527565086,Concrete,0.195681867355,1.04989191078,2017.82791312,1107.68170719,330.670002,238.52818,92.141822
LShape,115.339769598,0.290815436211,0.00390601185679,0.790303453258,Brick,0.14506426956,1.03715249036,2009.04484678,950.625986377,337.689493,238.896213,98.79328
LShape,117.881730101,0.290784825912,0.150275293615,0.792770727157,str_TIP_Insulation,0.0941280479509,0.0423013430577,11.4247596138,821.5055461,275.874549,203.849108,72.025442
LShape,119.441854051,0.310438950566,0.124549104535,0.796425210825,Brick,0.147815384606,0.667791506475,1242.3422073,788.669221571,334.54664,239.248124,95.298516
LShape,118.716872501,0.285750120363,0.300399408376,0.805348746748,str_TIP_Insulation,0.0994399105058,0.0402753450612,11.615203119,806.406573285,273.673938,202.208659,71.465278
LShape,114.202839216,0.287202090538,0.290007348788,0.799260713181,Brick,0.179521945513,0.601918791969,1592.95682843,734.037092742,314.830626,224.863271,89.967355
LShape,119.912982859,0.311988373551,0.441266207444,0.792401382343,Concrete,0.177046820339,1.36483659708,1994.12733456,970.264083493,341.737926,243.719719,98.018207
LShape,121.492736454,0.40352904234,0.0,0.803842905527,str_TIP_Insulation,0.0893907129374,0.0524110201496,9.94377535354,807.260210342,301.349205,221.203119,80.146086
LShape,117.574392667,0.401611304175,0.0102331995221,0.817472964466,Concrete,0.176364740789,1.2133114493,2029.33553112,1162.31147866,345.057039,248.605768,96.451271
LShape,118.995593671,0.40128251074,0.142989273691,0.793817120867,str_TIP_Insulation,0.0876478450546,0.0513460062924,10.8537706249,826.913585531,301.343924,222.047753,79.29617
LShape,122.024900418,0.405073959882,0.146864687072,0.808432407055,Concrete,0.200591005058,1.2871719616,1950.74191482,1056.03037351,340.685492,242.758383,97.927109
LShape,116.854964693,0.398493964933,0.158662630493,0.796604403981,Brick,0.169050705569,1.20769049431,2215.57425988,880.42575245,346.516393,249.244114,97.272279
LShape,119.213206677,0.415453020979,0.297022172257,0.807987219303,str_TIP_Insulation,0.101016747263,0.0434521463016,9.75151754904,811.565402288,299.609522,220.543345,79.066177
LShape,113.737475714,0.386377861312,0.291254138949,0.786965199099,Concrete,0.210065018498,1.01547665809,2016.91476131,918.840508136,329.168165,234.007708,95.160457
LShape,120.39290403,0.382739094462,0.311543454112,0.797715277952,Brick,0.171819070059,0.554288821197,1778.95861684,765.938500078,327.489751,237.948059,89.541692
LShape,117.935951755,0.403322022461,0.443449334667,0.799187080168,str_TIP_Insulation,0.086156265165,0.0396788686446,11.7002004101,810.516720739,297.170977,218.610597,78.56038
LShape,125.606231236,0.399359387293,0.452061508346,0.785907577107,Brick,0.190898087515,0.793683936897,1559.61685211,648.771274582,344.775875,253.904155,90.871719
LShape,118.470467002,0.495716602444,0.0,0.788955569984,str_TIP_Insulation,0.0920285815667,0.0466535293482,10.4217201423,808.652898989,316.397492,233.240913,83.156579
LShape,119.340007238,0.518145356623,0.0,0.791043753393,Brick,0.168608516491,0.857632234655,1850.71869653,813.439876097,350.811914,253.228787,97.583127
LShape,122.030411199,0.493314119257,0.153617917397,0.806361335097,str_TIP_Insulation,0.0982341748262,0.0486076149043,10.7519090058,777.255822821,314.884361,230.641118,84.243243
LShape,117.132294812,0.514160579135,0.173965481255,0.814747231391,Concrete,0.209248524811,1.06388002611,2024.94576722,1097.69501876,346.864988,251.247636,95.617353
LShape,127.302553429,0.492555157821,0.154516762157,0.814534161465,Brick,0.174645894507,1.25824494741,1615.97784455,973.594468418,358.85446,256.954323,101.900137
LShape,118.980558587,0.498288308768,0.302798611092,0.793926185022,str_TIP_Insulation,0.0892686986619,0.0517633215852,8.64045400286,798.283859546,316.516486,231.778043,84.738443
LShape,121.871293574,0.497761950134,0.28973225088,0.796741735824,Concrete,0.227809379619,1.11370089162,2008.63104083,1148.94403144,339.665205,243.710188,95.955017
LShape,119.789033514,0.50078123372,0.313715090147,0.784164300572,Brick,0.179688815179,0.942602367127,1171.83532806,604.233943172,359.669944,259.97604,99.693904
LShape,118.117784385,0.497557411008,0.433746004355,0.783304881704,Concrete,0.261412139033,1.0618839426,1944.87484555,1094.20726131,334.328368,240.614742,93.713626
LShape,119.436247748,0.499838325246,0.463555987258,0.805921635453,Brick,0.153713335599,0.692161532131,1265.06254875,821.785280285,347.194828,246.277701,100.917127
LShape,150.436216721,0.118015765185,0.00549527783945,0.799708566308,str_TIP_Insulation,0.0890698083381,0.0447358138507,10.3378548246,805.194039639,242.488054,178.542482,63.945572
LShape,153.251560448,0.100979332774,0.0037262632734,0.793907553767,Brick,0.147204855746,0.566471392187,1505.92316984,595.181239703,303.544929,213.914036,89.630893
LShape,153.262348023,0.0845441584821,0.149488650788,0.801806809429,str_TIP_Insulation,0.0879270065819,0.0379356793955,10.7802121388,832.933763392,231.919564,171.12811,60.791454
LShape,152.190182181,0.100376089745,0.16632031771,0.801463502855,Concrete,0.243074276163,1.07027735121,2034.78775155,984.062809916,292.496081,202.495949,90.000132
LShape,150.943867184,0.0949879818748,0.149958003845,0.804487212714,Brick,0.16778099004,1.15219206972,1839.99737715,863.241627967,328.639168,234.577686,94.061482
LShape,156.468762821,0.094131720857,0.298670145096,0.790622452025,Concrete,0.204018243912,1.04459848601,2011.64345838,940.504142003,305.329182,215.385193,89.943989
LShape,149.556104367,0.0998040518838,0.450782779244,0.785214404921,str_TIP_Insulation,0.0874639732454,0.0469712403034,9.96791906758,797.398038839,237.453679,173.30391,64.149769
LShape,147.109889102,0.201369003865,0.00118501351216,0.804496864216,str_TIP_Insulation,0.0818016851445,0.0492626587467,11.5826474269,797.224547238,262.893388,192.653525,70.239863
LShape,149.658592736,0.19535180054,0.00337845310639,0.795557579553,Brick,0.157730680929,0.96911227782,1741.73229666,906.18833623,328.092326,233.923964,94.168361
LShape,155.226641672,0.200923406536,0.162032107507,0.824988283036,Concrete,0.19545693751,1.09034165877,1989.46310208,832.330088195,320.49205,225.335631,95.15642
LShape,150.0124944,0.196574793236,0.141018596367,0.809263826148,Brick,0.172283218836,0.705258059047,1299.14901642,699.799548097,319.625144,226.826784,92.79836
LShape,150.738740287,0.194195279081,0.299253522954,0.81436401941,str_TIP_Insulation,0.0823365772417,0.045931929273,11.1297698722,828.450124422,263.324431,194.960698,68.363732
LShape,150.46447979,0.205345465867,0.291113389854,0.798806187594,Concrete,0.213300511474,1.13503430578,2006.26900019,994.118093948,316.531396,223.823162,92.708234
LShape,150.590475283,0.204790160649,0.448072390799,0.805977441168,str_TIP_Insulation,0.0938842136341,0.0480533176936,11.0744179836,821.981258175,262.672358,194.329327,68.34303
LShape,155.328051715,0.191931071798,0.466926891813,0.793796521806,Concrete,0.218541689866,1.26710201286,1983.75695625,701.903982287,322.994647,229.224104,93.770543
LShape,152.867272342,0.299335365624,0.0,0.795745625723,str_TIP_Insulation,0.0902056212892,0.0489953611871,11.4621350774,801.6147301,277.45271,202.799202,74.653509
LShape,148.334758129,0.312471325414,0.0,0.798012544376,Concrete,0.172377819466,1.07648268258,1995.80657478,970.704646448,327.416825,227.982662,99.434163
LShape,148.098462003,0.302789702032,0.152025677008,0.807310412283,str_TIP_Insulation,0.0886706156823,0.0424103622136,10.6825142444,822.597285844,280.261053,206.819548,73.441505
LShape,143.67101919,0.288843488096,0.127757022668,0.804208942075,Concrete,0.186661484746,1.1610326293,2015.64003968,978.412879936,333.16485,238.241627,94.923223
LShape,153.789371296,0.307892896941,0.153433204808,0.818173217967,Brick,0.154122094122,0.561511091623,1209.50848805,777.323701351,320.738238,224.90608,95.832158
LShape,145.624412026,0.30912287341,0.311220225693,0.789774849575,str_TIP_Insulation,0.089405854221,0.0440040461815,11.9390708517,789.748648793,280.715299,206.985088,73.730211
LShape,147.619509632,0.300114029792,0.464211411827,0.812550307117,str_TIP_Insulation,0.0946188904226,0.0392569414571,9.78957667457,814.755166053,277.244986,204.500506,72.74448
LShape,148.731260071,0.321284233065,0.44614517115,0.792404260053,Concrete,0.208632827615,1.22320186846,2039.90453316,1238.2009839,333.129427,242.690173,90.439254
LShape,153.918807427,0.299187292081,0.461496301211,0.791230942163,Brick,0.164631053367,0.648855223506,1680.04558193,773.050309775,328.094792,239.973716,88.121075
LShape,152.32073662,0.406801360535,0.00246189520325,0.793373519921,str_TIP_Insulation,0.0876555268378,0.0418233381712,11.4898512887,813.489911704,296.632314,217.436636,79.195679
LShape,148.858200064,0.410253462536,0.0,0.810876466699,Concrete,0.24326943107,1.15506133116,2001.0725023,1047.55145161,330.657937,237.553125,93.104812
LShape,149.860171093,0.400568243392,0.0,0.808694426186,Brick,0.152988089862,1.24421332302,2036.39476624,909.488877089,353.423939,254.465236,98.958703
LShape,152.723376832,0.412694557146,0.148916379487,0.820665909772,str_TIP_Insulation,0.0866244786271,0.0576684450597,10.4822589589,805.609430772,304.529148,222.316646,82.212502
LShape,153.27834217,0.401121867444,0.146248988644,0.807241216405,Brick,0.163440384011,0.339835802632,1851.42348961,816.448960364,313.851036,228.116146,85.734891
LShape,147.118221322,0.388071229432,0.290315429222,0.790486759213,str_TIP_Insulation,0.0875287406803,0.0507679754944,10.1809103975,804.78790776,300.16999,221.77713,78.392861
LShape,145.609818904,0.395540576191,0.282224760106,0.790223502383,Concrete,0.257035109325,0.993077561164,1946.97374155,1058.6786415,322.085151,230.594163,91.490988
LShape,154.822762689,0.387119981427,0.446257256213,0.800324718613,str_TIP_Insulation,0.0919447852014,0.0475927079246,11.8750483154,810.413128801,293.174081,214.178947,78.995134
LShape,148.866280768,0.402304470638,0.456113603896,0.783671278164,Concrete,0.195729473269,1.31229078532,1964.72155765,954.808628134,342.845094,246.11479,96.730305
LShape,151.732219566,0.398257748101,0.432418353821,0.809974471755,Brick,0.147540873909,1.34727906758,1641.45178005,662.29549534,362.638017,257.114997,105.52302
LShape,145.874706598,0.495921720341,0.00427845630054,0.802449986641,str_TIP_Insulation,0.0880943021022,0.0456533276208,11.8857516232,796.34841635,314.721562,229.77062,84.950942
LShape,150.264967277,0.50993484059,0.018544504392,0.822364854932,Concrete,0.208208124558,1.2411470318,1994.36221353,842.003594553,351.466211,253.314478,98.151733
LShape,145.521533366,0.501048567802,0.00826614510814,0.802042287495,Brick,0.190077560627,0.479780993726,1697.94495194,888.725305859,328.014799,235.250517,92.764282
LShape,150.880784793,0.506722616444,0.152916246876,0.771927545862,Concrete,0.210833977121,1.10869778362,1974.47251148,903.651302906,341.571618,244.159651,97.411966
LShape,152.089204732,0.493212966415,0.135154182208,0.821535944969,Brick,0.176977696577,1.37285549367,1663.79389152,670.584503606,362.092654,258.886135,103.206519
LShape,146.531810535,0.498706259374,0.295301731093,0.787526475889,str_TIP_Insulation,0.0860485041007,0.0456828269375,10.287365722,828.060312821,317.1179,233.132061,83.985839
LShape,155.392517787,0.501424806805,0.308816925249,0.80114320045,Brick,0.156334924038,1.06286789851,1376.30178435,713.463089522,361.762047,258.304713,103.457334
LShape,150.378125072,0.47377925811,0.447560981632,0.798936977186,str_TIP_Insulation,0.0830735139158,0.0434242063279,10.5663097631,852.342629314,311.394105,228.109228,83.284877
LShape,154.56957904,0.511935642551,0.449071149893,0.785765148263,Concrete,0.250795467585,1.13820314071,1974.52640154,1067.32909327,338.727973,244.602446,94.125527
LShape,146.052846519,0.499730402592,0.453265008549,0.792282591031,Brick,0.11485715339,0.728197665536,1602.54356646,996.480684068,358.976504,258.326112,100.650392
LShape,178.594809772,0.0972353501373,0.0,0.804048980318,str_TIP_Insulation,0.0985532661115,0.0491656139877,11.8934609012,808.077225396,237.210891,175.247355,61.963536
LShape,179.125913367,0.0935861514889,0.0,0.802508841657,Concrete,0.196804610236,1.1779733204,2008.74163403,997.165548175,301.722831,204.307589,97.415242
LShape,176.028155486,0.0909657813346,0.00773030198612,0.818023206574,Brick,0.189304185685,0.803426019586,1120.6963607,654.524507961,309.649024,219.427604,90.22142
LShape,178.674822325,0.115439005731,0.142613213726,0.809719307546,str_TIP_Insulation,0.0853326394549,0.0336793454279,8.72494150687,830.394137031,234.163829,172.194986,61.968843
LShape,182.20184808,0.0876955694382,0.157857777715,0.78987801504,Concrete,0.255961110083,1.07186976232,1994.82225583,978.432226216,285.812181,198.981467,86.830714
LShape,182.764471801,0.0841198898057,0.150818333336,0.792267419063,Brick,0.157602626673,0.93410569712,911.395891441,736.313278944,333.803207,240.379276,93.423932
LShape,177.94546379,0.100756793636,0.299585069609,0.806966186814,str_TIP_Insulation,0.0862523630204,0.0419444014671,11.6963532675,793.903889286,232.55764,168.91161,63.64603
LShape,181.402564732,0.097445666759,0.304997454041,0.796125241761,Concrete,0.239864783624,1.24633303548,1986.97462617,1082.373172,296.067687,205.092404,90.975283
LShape,177.38854839,0.109199140993,0.292297745076,0.782889808143,Brick,0.140247239461,0.88005490861,1836.94438593,879.878336329,316.231103,219.844775,96.386329
LShape,182.628599721,0.0901597978165,0.451133978636,0.812718051822,str_TIP_Insulation,0.0877370051411,0.05679085271,11.7619776532,784.923155618,239.433546,174.533731,64.899816
LShape,181.17186914,0.107291793458,0.439885286018,0.806170223988,Concrete,0.194494061873,1.07102225959,1995.50223919,991.58415062,299.199378,205.710298,93.48908
LShape,178.84145192,0.0874489875046,0.450812195284,0.812938505415,Brick,0.163050350011,0.679957975281,1701.37096045,913.91026063,295.820191,208.054035,87.766156
LShape,177.740483721,0.210677880849,0.0057702807649,0.813479238239,str_TIP_Insulation,0.0908846377937,0.0485213099099,11.1770237703,769.978052218,260.360376,191.337764,69.022612
LShape,182.913900181,0.196428760838,0.293763233828,0.79348528482,str_TIP_Insulation,0.0944556749592,0.0459786087126,11.204559854,828.606625754,255.218076,188.072633,67.145443
LShape,178.979802263,0.199540197,0.310277091431,0.807491678953,Concrete,0.220331651726,1.21698286998,1996.44381112,905.875933022,310.184461,217.482128,92.702334
LShape,179.451139411,0.217486048102,0.297498962252,0.788082727667,Brick,0.141552884674,0.940072550493,2019.42738447,732.562237926,331.187218,236.12709,95.060128
LShape,181.938103953,0.192362896379,0.453351596444,0.807448287261,str_TIP_Insulation,0.08777535236,0.0389007435729,10.2849193088,801.074127589,251.837288,184.933264,66.904024
LShape,175.020762472,0.19014783445,0.467357437529,0.796792364054,Concrete,0.168121320446,1.0253111265,2003.69157795,965.556320951,321.114282,229.879018,91.235264
LShape,177.34792547,0.208846966524,0.46894650627,0.778097720853,Brick,0.145612567761,0.707420407705,1404.31889476,914.943957847,318.070932,224.435338,93.635594
LShape,179.343987403,0.2928940239,0.00754280607671,0.819474568407,str_TIP_Insulation,0.0840613074261,0.0533383128125,11.3107799542,779.415348798,278.044509,202.992866,75.051644
LShape,178.471594455,0.30027305787,0.0178746041336,0.810962617111,Concrete,0.206535597433,1.26875231343,2056.72640483,897.383708831,328.30396,237.061616,91.242344
LShape,180.660689766,0.3140872556,0.0,0.78869910602,Brick,0.166829830384,1.50104400827,1632.2667079,852.268450765,349.722199,249.906519,99.81568
LShape,176.924328943,0.28410187905,0.14899529049,0.812367144972,str_TIP_Insulation,0.0974009602847,0.0464793754903,11.9014107509,804.826855083,272.882795,200.88058,72.002215
LShape,179.390261755,0.30503457399,0.156546548565,0.81125973148,Brick,0.173109607006,0.845317447985,1837.20983744,762.97129242,320.323049,224.490605,95.832443
LShape,180.891063915,0.298794153842,0.308680098318,0.798035629673,str_TIP_Insulation,0.0918151161964,0.0417882274485,9.74053755927,798.366549504,272.506623,200.00879,72.497833
LShape,182.302871636,0.301871143907,0.293318645088,0.811245839604,Concrete,0.231677746091,1.11952034804,1955.51066081,1087.79043595,311.634199,218.089804,93.544395
LShape,185.966423676,0.310431969837,0.286208704445,0.786987300627,Brick,0.152066294043,0.940156248585,838.079361541,809.146548172,349.765746,251.058814,98.706932
LShape,177.532715104,0.286428673383,0.459224095632,0.795062273419,str_TIP_Insulation,0.0861526251192,0.0494942968031,9.56842080138,811.41987258,275.597194,202.568551,73.028643
LShape,180.90009686,0.295249490306,0.464758012805,0.782048691094,Concrete,0.226675289441,1.30403325738,2015.73290708,836.628490463,320.095841,226.998262,93.097579
LShape,182.339887012,0.403673742008,0.142561330658,0.797003181661,Concrete,0.218821903078,1.07542152594,1969.44156024,938.880093084,323.678292,230.126591,93.5517
LShape,178.049215601,0.404640886628,0.155995698843,0.810195050861,Brick,0.140435409012,0.664216746618,2316.88598478,669.306458424,333.904009,237.761421,96.142588
LShape,183.058516244,0.413019306961,0.309990503158,0.779031745979,Brick,0.184111052829,0.832061740745,1941.17013688,781.048975459,324.865356,230.944342,93.921014
LShape,179.137693251,0.426990176428,0.434917347699,0.802507337309,str_TIP_Insulation,0.0851262165973,0.043655759531,10.0312493313,808.940417004,297.791522,217.722083,80.069439
LShape,181.257283999,0.381668198701,0.467456802099,0.803239189794,Brick,0.191437804316,0.559053396294,1749.74305974,910.365195024,310.801553,222.581836,88.219716
LShape,179.392991095,0.493661022887,0.0,0.785183468273,Concrete,0.249823375221,1.19630380671,1979.34382794,947.449366293,332.358892,238.75654,93.602352
LShape,179.85897347,0.498871904365,0.144393353093,0.800976576718,str_TIP_Insulation,0.0941763955589,0.0358636042635,9.45395000256,796.830706715,305.915864,223.057926,82.857938
LShape,174.149144233,0.516229183542,0.152415147903,0.787702652794,Concrete,0.24444386444,1.14657858819,2025.57745149,1067.77788105,333.364074,239.50371,93.860364
LShape,175.59184071,0.499471234419,0.153923420126,0.80627907414,Brick,0.196069233858,0.863178824114,1538.60879624,853.150801628,340.836294,247.081132,93.755163
LShape,178.375060583,0.500767655016,0.308221275721,0.796770308762,str_TIP_Insulation,0.0973536455002,0.0567089619097,10.2688471998,837.215089104,310.657042,225.972179,84.684863
LShape,184.141179339,0.502682279389,0.309733804686,0.80249405453,Brick,0.150592232787,0.529789167845,1856.86858711,655.369593099,333.507236,238.314523,95.192713
LShape,176.616732748,0.485196059844,0.434510989939,0.812920174359,str_TIP_Insulation,0.0943884034986,0.0465829960756,9.76050585684,830.083565436,307.028085,223.213649,83.814435
LShape,179.922665337,0.491338424808,0.440397287508,0.804089989803,Brick,0.175907415151,1.15670853674,1038.30594802,718.647136472,352.349005,247.887543,104.461462
LShape,205.590884212,0.101938430866,0.0091657145067,0.800380970937,Concrete,0.234196471626,1.05163111452,1967.25152862,1157.30594769,296.692615,210.581836,86.110779
LShape,213.631323624,0.106519885775,0.150191452643,0.80174141004,Concrete,0.186075967795,1.12445199694,1945.8686297899999,1052.26959476,306.559987,209.88753,96.672457
LShape,212.698394809,0.107951701839,0.142880879019,0.791078683906,Brick,0.175488126336,0.698514240408,1878.86208444,803.616093247,294.148924,206.195307,87.953617
LShape,209.565601426,0.106873366781,0.271746209116,0.796183909331,str_TIP_Insulation,0.0895276511194,0.0559458229132,11.1896874252,803.15844337,241.503347,175.998225,65.505123
LShape,213.817932432,0.0905798109037,0.297143101489,0.814440895681,Concrete,0.191662078945,1.17459156434,1983.03866424,1151.03641399,308.06998,215.407898,92.662081
LShape,205.121757292,0.107460189868,0.308197774381,0.792949073046,Brick,0.164741772129,0.687392028382,1897.07599205,773.262283559,298.828242,211.508127,87.320115
LShape,211.992863588,0.10105864299,0.462007591265,0.803108929041,str_TIP_Insulation,0.0905155833769,0.0506591729466,10.0435700615,810.095007049,238.509867,174.479113,64.030754
LShape,208.264339877,0.119682583254,0.471979127228,0.777376842713,Concrete,0.219341818509,1.19843753396,1975.84602952,975.177672093,310.485896,225.058958,85.426938
LShape,211.09722342,0.106189081071,0.442559808402,0.817030360733,Brick,0.164621728829,0.337860571212,1849.51256835,811.947753158,271.114595,194.537133,76.577462
LShape,208.675093811,0.202108803782,0.0,0.798255954521,str_TIP_Insulation,0.0844257508157,0.0472341851403,10.4768150071,856.330925902,259.717924,191.034865,68.683059
LShape,207.756978487,0.20691197668,0.0,0.791561816297,Concrete,0.227257830631,1.17784057228,1973.2274739,1019.53770776,310.69203,220.151474,90.540557
LShape,205.169735195,0.207052139613,0.0203837899277,0.796854166111,Brick,0.173895663533,0.744594907327,1591.59324345,738.821360573,312.238023,222.39264,89.845383
LShape,212.486334731,0.212398510308,0.147930288334,0.785325827089,str_TIP_Insulation,0.0777279686363,0.0426601184363,11.6733695858,831.188205446,264.044396,196.013431,68.030965
LShape,208.026970015,0.194809453426,0.301315749767,0.798905209239,Concrete,0.212977273685,1.13775946426,2004.40931126,1074.16224616,308.866016,219.423178,89.442838
LShape,206.020799379,0.198491437345,0.449090401819,0.792662756374,Concrete,0.201676502037,1.23783040689,2004.59265852,1145.86350272,312.462527,220.559455,91.903072
LShape,214.287704661,0.215154469027,0.445152124236,0.775254868384,Brick,0.168473903797,1.1693573993,1596.68536267,948.087386145,329.173902,233.865779,95.308123
LShape,211.307508889,0.298885676902,0.00304546091147,0.80216779168,str_TIP_Insulation,0.0830494073922,0.0507970091312,10.7105701607,823.856956916,279.945903,205.514649,74.431255
LShape,209.340369669,0.295843265208,0.00121413914452,0.802961512358,Concrete,0.224455922767,1.18420327623,1972.61928639,1081.56210826,316.636295,223.004098,93.632197
LShape,210.433624499,0.289489898456,0.00281677312661,0.786392937044,Brick,0.107751297798,0.865720158014,1933.60180836,972.084890082,341.729258,240.804662,100.924596
LShape,207.24331622,0.317044236945,0.145533598972,0.809343793572,str_TIP_Insulation,0.0943113122638,0.0422335774698,10.7315667733,787.380225371,277.161143,203.468711,73.692431
LShape,214.878586859,0.296692696059,0.149480517286,0.808980755416,Concrete,0.216561242073,1.06103306677,2020.22468239,876.771143649,321.44512,230.398508,91.046612
LShape,208.236755653,0.298604298007,0.147385925917,0.796225676125,Brick,0.170355549217,1.12913336514,1269.32696325,675.34713215,347.80714,249.227168,98.579972
